,X,Y,date,Cs_137_(Bq/m3)
1786,-2.45,51.69,1986-04-28,0.0
1787,-2.45,51.69,1986-04-29,0.0
1788,-2.45,51.69,1986-04-30,0.0
1789,-2.45,51.69,1986-05-01,0.0
1790,-2.45,51.69,1986-05-02,0.66
1791,-2.45,51.69,1986-05-03,0.13
1792,-2.45,51.69,1986-05-04,0.0005
1793,-2.45,51.69,1986-05-05,0.0003
1794,-2.45,51.69,1986-05-06,0.0008
1795,-2.45,51.69,1986-05-07,0.004
1796,-2.45,51.69,1986-05-08,0.00013
1797,-2.45,51.69,1986-05-09,0.00046
1798,-2.45,51.69,1986-05-10,0.00026
1799,-2.45,51.69,1986-05-11,0.00046
1800,-2.45,51.69,1986-05-12,0.0005
1801,-2.45,51.69,1986-05-13,0.00037
1802,-2.45,51.69,1986-05-14,0.00072
1803,-2.45,51.69,1986-05-15,0.001
1804,-2.45,51.69,1986-05-16,0.0009375
1805,-2.45,51.69,1986-05-17,0.0008749999999999999
1806,-2.45,51.69,1986-05-18,0.0008124999999999999
1807,-2.45,51.69,1986-05-19,0.0007499999999999998
1808,-2.45,51.69,1986-05-20,0.0006874999999999997
1809,-2.45,51.69,1986-05-21,0.0006249999999999997
1810,-2.45,51.69,1986-05-22,0.0005624999999999996
1811,-2.45,51.69,1986-05-23,0.0004999999999999996
1812,-2.45,51.69,1986-05-24,0.0004374999999999995
1813,-2.45,51.69,1986-05-25,0.00037499999999999947
1814,-2.45,51.69,1986-05-26,0.0003124999999999994
1815,-2.45,51.69,1986-05-27,0.00024999999999999935
1816,-2.45,51.69,1986-05-28,0.0001874999999999993
1817,-2.45,51.69,1986-05-29,0.00012499999999999924
1818,-2.45,51.69,1986-05-30,6.249999999999919e-05
1819,-2.45,51.69,1986-05-31,0.0
1820,-3.61,55.06,1986-04-27,0.0
1821,-3.61,55.06,1986-04-28,0.0
1822,-3.61,55.06,1986-04-29,0.0
1823,-3.61,55.06,1986-04-30,0.0
1824,-3.61,55.06,1986-05-01,0.0
1825,-3.61,55.06,1986-05-02,0.0
1826,-3.61,55.06,1986-05-03,2.2
1827,-3.61,55.06,1986-05-04,0.75
1828,-3.61,55.06,1986-05-05,0.3777
1829,-3.61,55.06,1986-05-06,0.0054
1830,-3.61,55.06,1986-05-07,0.001
1831,-3.61,55.06,1986-05-08,0.005
1832,-3.61,55.06,1986-05-09,0.011
1833,-3.61,55.06,1986-05-10,0.001
1834,-3.61,55.06,1986-05-11,0.001
1835,-3.61,55.06,1986-05-12,0.001
1836,-3.61,55.06,1986-05-13,0.001
1837,-3.61,55.06,1986-05-14,0.0025
1838,-3.61,55.06,1986-05-15,0.001
1839,-3.61,55.06,1986-05-16,0.001
1840,-3.61,55.06,1986-05-17,0.0009333333333333333
1841,-3.61,55.06,1986-05-18,0.0008666666666666666
1842,-3.61,55.06,1986-05-19,0.0007999999999999999
1843,-3.61,55.06,1986-05-20,0.0007333333333333332
1844,-3.61,55.06,1986-05-21,0.0006666666666666665
1845,-3.61,55.06,1986-05-22,0.0005999999999999998
1846,-3.61,55.06,1986-05-23,0.0005333333333333331
1847,-3.61,55.06,1986-05-24,0.00046666666666666645
1848,-3.61,55.06,1986-05-25,0.00039999999999999975
1849,-3.61,55.06,1986-05-26,0.00033333333333333305
1850,-3.61,55.06,1986-05-27,0.00026666666666666635
1851,-3.61,55.06,1986-05-28,0.00019999999999999966
1852,-3.61,55.06,1986-05-29,0.00013333333333333296
1853,-3.61,55.06,1986-05-30,6.666666666666626e-05
1854,-3.61,55.06,1986-05-31,0.0
1855,-4.49,56.0,1986-04-27,0.0
1856,-4.49,56.0,1986-04-28,0.0
1857,-4.49,56.0,1986-04-29,0.0
1858,-4.49,56.0,1986-04-30,0.0
1859,-4.49,56.0,1986-05-01,0.0010967741935483872
1860,-4.49,56.0,1986-05-02,0.0021935483870967744
1861,-4.49,56.0,1986-05-03,0.0032903225806451613
1862,-4.49,56.0,1986-05-04,0.004387096774193549
1863,-4.49,56.0,1986-05-05,0.005483870967741936
1864,-4.49,56.0,1986-05-06,0.006580645161290323
1865,-4.49,56.0,1986-05-07,0.00767741935483871
1866,-4.49,56.0,1986-05-08,0.008774193548387097
1867,-4.49,56.0,1986-05-09,0.009870967741935485
1868,-4.49,56.0,1986-05-10,0.010967741935483872
1869,-4.49,56.0,1986-05-11,0.01206451612903226
1870,-4.49,56.0,1986-05-12,0.013161290322580645
1871,-4.49,56.0,1986-05-13,0.014258064516129033
1872,-4.49,56.0,1986-05-14,0.01535483870967742
1873,-4.49,56.0,1986-05-15,0.016451612903225808
1874,-4.49,56.0,1986-05-16,0.017548387096774195
1875,-4.49,56.0,1986-05-17,0.018645161290322582
1876,-4.49,56.0,1986-05-18,0.01974193548387097
1877,-4.49,56.0,1986-05-19,0.020838709677419357
1878,-4.49,56.0,1986-05-20,0.021935483870967745
1879,-4.49,56.0,1986-05-21,0.023032258064516132
1880,-4.49,56.0,1986-05-22,0.02412903225806452
1881,-4.49,56.0,1986-05-23,0.025225806451612907
1882,-4.49,56.0,1986-05-24,0.02632258064516129
1883,-4.49,56.0,1986-05-25,0.027419354838709678
1884,-4.49,56.0,1986-05-26,0.028516129032258065
1885,-4.49,56.0,1986-05-27,0.029612903225806453
1886,-4.49,56.0,1986-05-28,0.03070967741935484
1887,-4.49,56.0,1986-05-29,0.03180645161290323
1888,-4.49,56.0,1986-05-30,0.032903225806451615
1889,-4.49,56.0,1986-05-31,0.034
1890,-4.83,56.0,1986-04-27,0.0
1891,-4.83,56.0,1986-04-28,4e-05
1892,-4.83,56.0,1986-04-29,8e-05
1893,-4.83,56.0,1986-04-30,0.00012000000000000002
1894,-4.83,56.0,1986-05-01,0.00016
1895,-4.83,56.0,1986-05-02,0.0002
1896,-4.83,56.0,1986-05-03,1.41
1897,-4.83,56.0,1986-05-04,0.274
1898,-4.83,56.0,1986-05-05,0.0006
1899,-4.83,56.0,1986-05-06,0.011
1900,-4.83,56.0,1986-05-07,0.0018
1901,-4.83,56.0,1986-05-08,0.0017
1902,-4.83,56.0,1986-05-09,0.0021
1903,-4.83,56.0,1986-05-10,0.0007
1904,-4.83,56.0,1986-05-11,0.0005
1905,-4.83,56.0,1986-05-12,0.0011
1906,-4.83,56.0,1986-05-13,0.0006
1907,-4.83,56.0,1986-05-14,0.0015
1908,-4.83,56.0,1986-05-15,0.0016
1909,-4.83,56.0,1986-05-16,0.002
1910,-4.83,56.0,1986-05-17,0.002
1911,-4.83,56.0,1986-05-18,0.0028
1912,-4.83,56.0,1986-05-19,0.0036
1913,-4.83,56.0,1986-05-20,0.003275
1914,-4.83,56.0,1986-05-21,0.0029500000000000004
1915,-4.83,56.0,1986-05-22,0.0026250000000000006
1916,-4.83,56.0,1986-05-23,0.0023
1917,-4.83,56.0,1986-05-24,0.0021285714285714285
1918,-4.83,56.0,1986-05-25,0.001957142857142857
1919,-4.83,56.0,1986-05-26,0.0017857142857142854
1920,-4.83,56.0,1986-05-27,0.001614285714285714
1921,-4.83,56.0,1986-05-28,0.0014428571428571424
1922,-4.83,56.0,1986-05-29,0.001271428571428571
1923,-4.83,56.0,1986-05-30,0.0011
1924,-4.83,56.0,1986-05-31,0.0
1925,-1.3,51.62,1986-04-27,0.0
1926,-1.3,51.62,1986-04-28,0.000452
1927,-1.3,51.62,1986-04-29,0.000904
1928,-1.3,51.62,1986-04-30,0.001356
1929,-1.3,51.62,1986-05-01,0.001808
1930,-1.3,51.62,1986-05-02,0.00226
1931,-1.3,51.62,1986-05-03,0.007
1932,-1.3,51.62,1986-05-04,0.0045850000000000005
1933,-1.3,51.62,1986-05-05,0.00217
1934,-1.3,51.62,1986-05-06,0.001595
1935,-1.3,51.62,1986-05-07,0.00102
1936,-1.3,51.62,1986-05-08,0.0009775
1937,-1.3,51.62,1986-05-09,0.0009350000000000001
1938,-1.3,51.62,1986-05-10,0.0008925000000000001
1939,-1.3,51.62,1986-05-11,0.0008500000000000001
1940,-1.3,51.62,1986-05-12,0.0008075000000000001
1941,-1.3,51.62,1986-05-13,0.0007650000000000001
1942,-1.3,51.62,1986-05-14,0.0007225
1943,-1.3,51.62,1986-05-15,0.00068
1944,-1.3,51.62,1986-05-16,0.0006375
1945,-1.3,51.62,1986-05-17,0.000595
1946,-1.3,51.62,1986-05-18,0.0005525
1947,-1.3,51.62,1986-05-19,0.00051
1948,-1.3,51.62,1986-05-20,0.00046750000000000003
1949,-1.3,51.62,1986-05-21,0.00042500000000000003
1950,-1.3,51.62,1986-05-22,0.00038250000000000003
1951,-1.3,51.62,1986-05-23,0.00034
1952,-1.3,51.62,1986-05-24,0.0002975
1953,-1.3,51.62,1986-05-25,0.000255
1954,-1.3,51.62,1986-05-26,0.00021250000000000002
1955,-1.3,51.62,1986-05-27,0.00017
1956,-1.3,51.62,1986-05-28,0.0001275
1957,-1.3,51.62,1986-05-29,8.5e-05
1958,-1.3,51.62,1986-05-30,4.25e-05
1959,-1.3,51.62,1986-05-31,0.0
1960,4.33,50.78,1986-04-27,0.0
1961,4.33,50.78,1986-04-28,0.0008333333333333334
1962,4.33,50.78,1986-04-29,0.0016666666666666668
1963,4.33,50.78,1986-04-30,0.0025
1964,4.33,50.78,1986-05-01,0.0033333333333333335
1965,4.33,50.78,1986-05-02,0.004166666666666667
1966,4.33,50.78,1986-05-03,0.005
1967,4.33,50.78,1986-05-04,0.0045000000000000005
1968,4.33,50.78,1986-05-05,0.004000000000000001
1969,4.33,50.78,1986-05-06,0.0035000000000000014
1970,4.33,50.78,1986-05-07,0.003000000000000002
1971,4.33,50.78,1986-05-08,0.0025000000000000022
1972,4.33,50.78,1986-05-09,0.0020000000000000026
1973,4.33,50.78,1986-05-10,0.001500000000000003
1974,4.33,50.78,1986-05-11,0.001
1975,4.33,50.78,1986-05-12,0.000875
1976,4.33,50.78,1986-05-13,0.00075
1977,4.33,50.78,1986-05-14,0.000625
1978,4.33,50.78,1986-05-15,0.0005
1979,4.33,50.78,1986-05-16,0.00046875
1980,4.33,50.78,1986-05-17,0.00043749999999999995
1981,4.33,50.78,1986-05-18,0.00040624999999999993
1982,4.33,50.78,1986-05-19,0.0003749999999999999
1983,4.33,50.78,1986-05-20,0.00034374999999999987
1984,4.33,50.78,1986-05-21,0.00031249999999999984
1985,4.33,50.78,1986-05-22,0.0002812499999999998
1986,4.33,50.78,1986-05-23,0.0002499999999999998
1987,4.33,50.78,1986-05-24,0.00021874999999999976
1988,4.33,50.78,1986-05-25,0.00018749999999999973
1989,4.33,50.78,1986-05-26,0.0001562499999999997
1990,4.33,50.78,1986-05-27,0.00012499999999999968
1991,4.33,50.78,1986-05-28,9.374999999999965e-05
1992,4.33,50.78,1986-05-29,6.249999999999962e-05
1993,4.33,50.78,1986-05-30,3.1249999999999594e-05
1994,4.33,50.78,1986-05-31,0.0
1995,5.12,51.18,1986-04-27,0.0
1996,5.12,51.18,1986-04-28,3.1e-05
1997,5.12,51.18,1986-04-29,1.55e-05
1998,5.12,51.18,1986-04-30,0.0
1999,5.12,51.18,1986-05-01,1.8
2000,5.12,51.18,1986-05-02,3.6
2001,5.12,51.18,1986-05-03,1.28
2002,5.12,51.18,1986-05-04,0.33
2003,5.12,51.18,1986-05-05,0.48
2004,5.12,51.18,1986-05-06,0.054
2005,5.12,51.18,1986-05-07,0.026
2006,5.12,51.18,1986-05-08,0.003
2007,5.12,51.18,1986-05-09,0.001
2008,5.12,51.18,1986-05-10,0.00175
2009,5.12,51.18,1986-05-11,0.00019
2010,5.12,51.18,1986-05-12,0.0124
2011,5.12,51.18,1986-05-13,0.00067
2012,5.12,51.18,1986-05-14,0.0006
2013,5.12,51.18,1986-05-15,0.0008
2014,5.12,51.18,1986-05-16,0.00126
2015,5.12,51.18,1986-05-17,0.0028
2016,5.12,51.18,1986-05-18,0.00144
2017,5.12,51.18,1986-05-19,0.0023
2018,5.12,51.18,1986-05-20,0.0031
2019,5.12,51.18,1986-05-21,0.00128
2020,5.12,51.18,1986-05-22,0.00179
2021,5.12,51.18,1986-05-23,0.0029
2022,5.12,51.18,1986-05-24,0.0025
2023,5.12,51.18,1986-05-25,0.00146
2024,5.12,51.18,1986-05-26,0.0021
2025,5.12,51.18,1986-05-27,0.0016799999999999999
2026,5.12,51.18,1986-05-28,0.0012599999999999998
2027,5.12,51.18,1986-05-29,0.0008399999999999998
2028,5.12,51.18,1986-05-30,0.0004199999999999998
2029,5.12,51.18,1986-05-31,0.0
2030,-0.4,39.48,1986-04-27,0.0
2031,-0.4,39.48,1986-04-28,0.0008
2032,-0.4,39.48,1986-04-29,0.0016
2033,-0.4,39.48,1986-04-30,0.0024000000000000002
2034,-0.4,39.48,1986-05-01,0.0032
2035,-0.4,39.48,1986-05-02,0.0074
2036,-0.4,39.48,1986-05-03,0.0
2037,-0.4,39.48,1986-05-04,0.074
2038,-0.4,39.48,1986-05-05,0.093
2039,-0.4,39.48,1986-05-06,0.073275
2040,-0.4,39.48,1986-05-07,0.053550000000000014
2041,-0.4,39.48,1986-05-08,0.03382500000000002
2042,-0.4,39.48,1986-05-09,0.0141
2043,-0.4,39.48,1986-05-10,0.01232
2044,-0.4,39.48,1986-05-11,0.010539999999999999
2045,-0.4,39.48,1986-05-12,0.008759999999999999
2046,-0.4,39.48,1986-05-13,0.006979999999999998
2047,-0.4,39.48,1986-05-14,0.0052
2048,-0.4,39.48,1986-05-15,0.004894117647058823
2049,-0.4,39.48,1986-05-16,0.0045882352941176464
2050,-0.4,39.48,1986-05-17,0.00428235294117647
2051,-0.4,39.48,1986-05-18,0.003976470588235293
2052,-0.4,39.48,1986-05-19,0.0036705882352941165
2053,-0.4,39.48,1986-05-20,0.00336470588235294
2054,-0.4,39.48,1986-05-21,0.003058823529411763
2055,-0.4,39.48,1986-05-22,0.0027529411764705865
2056,-0.4,39.48,1986-05-23,0.00244705882352941
2057,-0.4,39.48,1986-05-24,0.002141176470588233
2058,-0.4,39.48,1986-05-25,0.0018352941176470565
2059,-0.4,39.48,1986-05-26,0.0015294117647058798
2060,-0.4,39.48,1986-05-27,0.0012235294117647032
2061,-0.4,39.48,1986-05-28,0.0009176470588235265
2062,-0.4,39.48,1986-05-29,0.0006117647058823499
2063,-0.4,39.48,1986-05-30,0.0003058823529411732
2064,-0.4,39.48,1986-05-31,0.0
2065,0.0,0.0,1986-04-27,0.0
2066,0.0,0.0,1986-04-28,2.0
2067,0.0,0.0,1986-04-29,3.0
2068,0.0,0.0,1986-04-30,2.0
2069,0.0,0.0,1986-05-01,0.047
2070,0.0,0.0,1986-05-02,0.11
2071,0.0,0.0,1986-05-03,0.0995
2072,0.0,0.0,1986-05-04,0.1082
2073,0.0,0.0,1986-05-05,0.0011
2074,0.0,0.0,1986-05-06,0.0663
2075,0.0,0.0,1986-05-07,0.04
2076,0.0,0.0,1986-05-08,0.0325
2077,0.0,0.0,1986-05-09,0.025
2078,0.0,0.0,1986-05-10,0.01716666666666667
2079,0.0,0.0,1986-05-11,0.00933333333333334
2080,0.0,0.0,1986-05-12,0.0015
2081,0.0,0.0,1986-05-13,0.004
2082,0.0,0.0,1986-05-14,0.0065
2083,0.0,0.0,1986-05-15,0.006571428571428571
2084,0.0,0.0,1986-05-16,0.006642857142857142
2085,0.0,0.0,1986-05-17,0.0067142857142857134
2086,0.0,0.0,1986-05-18,0.006785714285714285
2087,0.0,0.0,1986-05-19,0.006857142857142856
2088,0.0,0.0,1986-05-20,0.006928571428571427
2089,0.0,0.0,1986-05-21,0.007
2090,0.0,0.0,1986-05-22,0.005066666666666666
2091,0.0,0.0,1986-05-23,0.0031333333333333326
2092,0.0,0.0,1986-05-24,0.0012
2093,0.0,0.0,1986-05-25,0.0024
2094,0.0,0.0,1986-05-26,0.0036
2095,0.0,0.0,1986-05-27,0.0048
2096,0.0,0.0,1986-05-28,0.005999999999999999
2097,0.0,0.0,1986-05-29,0.007199999999999999
2098,0.0,0.0,1986-05-30,0.0084
2099,0.0,0.0,1986-05-31,0.0
2100,7.12,46.49,1986-04-27,0.0
2101,7.12,46.49,1986-04-28,0.259
2102,7.12,46.49,1986-04-29,0.518
2103,7.12,46.49,1986-04-30,0.777
2104,7.12,46.49,1986-05-01,1.184
2105,7.12,46.49,1986-05-02,1.147
2106,7.12,46.49,1986-05-03,0.407
2107,7.12,46.49,1986-05-04,0.148
2108,7.12,46.49,1986-05-05,0.151
2109,7.12,46.49,1986-05-06,0.039
2110,7.12,46.49,1986-05-07,0.063
2111,7.12,46.49,1986-05-08,0.0081
2112,7.12,46.49,1986-05-09,0.007747826086956521
2113,7.12,46.49,1986-05-10,0.007395652173913043
2114,7.12,46.49,1986-05-11,0.007043478260869564
2115,7.12,46.49,1986-05-12,0.006691304347826086
2116,7.12,46.49,1986-05-13,0.006339130434782608
2117,7.12,46.49,1986-05-14,0.005986956521739129
2118,7.12,46.49,1986-05-15,0.005634782608695651
2119,7.12,46.49,1986-05-16,0.005282608695652172
2120,7.12,46.49,1986-05-17,0.004930434782608694
2121,7.12,46.49,1986-05-18,0.004578260869565216
2122,7.12,46.49,1986-05-19,0.004226086956521737
2123,7.12,46.49,1986-05-20,0.003873913043478259
2124,7.12,46.49,1986-05-21,0.0035217391304347805
2125,7.12,46.49,1986-05-22,0.003169565217391302
2126,7.12,46.49,1986-05-23,0.0028173913043478237
2127,7.12,46.49,1986-05-24,0.0024652173913043453
2128,7.12,46.49,1986-05-25,0.002113043478260867
2129,7.12,46.49,1986-05-26,0.0017608695652173885
2130,7.12,46.49,1986-05-27,0.00140869565217391
2131,7.12,46.49,1986-05-28,0.0010565217391304317
2132,7.12,46.49,1986-05-29,0.0007043478260869533
2133,7.12,46.49,1986-05-30,0.0003521739130434749
2134,7.12,46.49,1986-05-31,0.0
2135,8.48,46.15,1986-04-27,0.0
2136,8.48,46.15,1986-04-28,0.0
2137,8.48,46.15,1986-04-29,0.0
2138,8.48,46.15,1986-04-30,0.0
2139,8.48,46.15,1986-05-01,0.0
2140,8.48,46.15,1986-05-02,0.0
2141,8.48,46.15,1986-05-03,0.0
2142,8.48,46.15,1986-05-04,0.0
2143,8.48,46.15,1986-05-05,0.0
2144,8.48,46.15,1986-05-06,0.0
2145,8.48,46.15,1986-05-07,0.0
2146,8.48,46.15,1986-05-08,0.0
2147,8.48,46.15,1986-05-09,0.0
2148,8.48,46.15,1986-05-10,0.0
2149,8.48,46.15,1986-05-11,0.0
2150,8.48,46.15,1986-05-12,0.0
2151,8.48,46.15,1986-05-13,0.0
2152,8.48,46.15,1986-05-14,0.0
2153,8.48,46.15,1986-05-15,0.0
2154,8.48,46.15,1986-05-16,0.0
2155,8.48,46.15,1986-05-17,0.0
2156,8.48,46.15,1986-05-18,0.0
2157,8.48,46.15,1986-05-19,0.0
2158,8.48,46.15,1986-05-20,0.0
2159,8.48,46.15,1986-05-21,0.0
2160,8.48,46.15,1986-05-22,0.0
2161,8.48,46.15,1986-05-23,0.0
2162,8.48,46.15,1986-05-24,0.0
2163,8.48,46.15,1986-05-25,0.0
2164,8.48,46.15,1986-05-26,0.0
2165,8.48,46.15,1986-05-27,0.0
2166,8.48,46.15,1986-05-28,0.0
2167,8.48,46.15,1986-05-29,0.0
2168,8.48,46.15,1986-05-30,0.0
2169,8.48,46.15,1986-05-31,0.0
2170,7.42,46.42,1986-04-27,0.0
2171,7.42,46.42,1986-04-28,0.407
2172,7.42,46.42,1986-04-29,0.814
2173,7.42,46.42,1986-04-30,1.2209999999999999
2174,7.42,46.42,1986-05-01,1.628
2175,7.42,46.42,1986-05-02,1.0286
2176,7.42,46.42,1986-05-03,0.8177
2177,7.42,46.42,1986-05-04,0.2017
2178,7.42,46.42,1986-05-05,0.2061
2179,7.42,46.42,1986-05-06,0.2509
2180,7.42,46.42,1986-05-07,0.1265
2181,7.42,46.42,1986-05-08,0.0106
2182,7.42,46.42,1986-05-09,0.0025
2183,7.42,46.42,1986-05-10,0.0018
2184,7.42,46.42,1986-05-11,0.0004
2185,7.42,46.42,1986-05-12,0.0003
2186,7.42,46.42,1986-05-13,0.0
2187,7.42,46.42,1986-05-14,0.0009
2188,7.42,46.42,1986-05-15,0.0007
2189,7.42,46.42,1986-05-16,0.0005
2190,7.42,46.42,1986-05-17,0.00075
2191,7.42,46.42,1986-05-18,0.001
2192,7.42,46.42,1986-05-19,0.0009230769230769231
2193,7.42,46.42,1986-05-20,0.0008461538461538461
2194,7.42,46.42,1986-05-21,0.0007692307692307691
2195,7.42,46.42,1986-05-22,0.0006923076923076922
2196,7.42,46.42,1986-05-23,0.0006153846153846152
2197,7.42,46.42,1986-05-24,0.0005384615384615382
2198,7.42,46.42,1986-05-25,0.00046153846153846126
2199,7.42,46.42,1986-05-26,0.0003846153846153843
2200,7.42,46.42,1986-05-27,0.0003076923076923073
2201,7.42,46.42,1986-05-28,0.00023076923076923036
2202,7.42,46.42,1986-05-29,0.0001538461538461534
2203,7.42,46.42,1986-05-30,7.692307692307642e-05
2204,7.42,46.42,1986-05-31,0.0
2205,9.78,47.51,1986-04-27,0.0
2206,9.78,47.51,1986-04-28,0.00037966666666666666
2207,9.78,47.51,1986-04-29,0.0007593333333333333
2208,9.78,47.51,1986-04-30,0.001139
2209,9.78,47.51,1986-05-01,0.592
2210,9.78,47.51,1986-05-02,3.367
2211,9.78,47.51,1986-05-03,2.22
2212,9.78,47.51,1986-05-04,0.6216
2213,9.78,47.51,1986-05-05,0.17464
2214,9.78,47.51,1986-05-06,0.2109
2215,9.78,47.51,1986-05-07,0.4181
2216,9.78,47.51,1986-05-08,0.04995
2217,9.78,47.51,1986-05-09,0.003108
2218,9.78,47.51,1986-05-10,0.00333
2219,9.78,47.51,1986-05-11,0.002109
2220,9.78,47.51,1986-05-12,0.00148
2221,9.78,47.51,1986-05-13,0.001147
2222,9.78,47.51,1986-05-14,0.002405
2223,9.78,47.51,1986-05-15,0.001369
2224,9.78,47.51,1986-05-16,0.0012834375
2225,9.78,47.51,1986-05-17,0.0011978750000000002
2226,9.78,47.51,1986-05-18,0.0011123125000000002
2227,9.78,47.51,1986-05-19,0.0010267500000000003
2228,9.78,47.51,1986-05-20,0.0009411875000000004
2229,9.78,47.51,1986-05-21,0.0008556250000000005
2230,9.78,47.51,1986-05-22,0.0007700625000000006
2231,9.78,47.51,1986-05-23,0.0006845000000000006
2232,9.78,47.51,1986-05-24,0.0005989375000000007
2233,9.78,47.51,1986-05-25,0.0005133750000000008
2234,9.78,47.51,1986-05-26,0.0004278125000000009
2235,9.78,47.51,1986-05-27,0.000342250000000001
2236,9.78,47.51,1986-05-28,0.00025668750000000106
2237,9.78,47.51,1986-05-29,0.00017112500000000114
2238,9.78,47.51,1986-05-30,8.556250000000122e-05
2239,9.78,47.51,1986-05-31,0.0
2240,15.36,47.08,1986-04-27,0.0
2241,15.36,47.08,1986-04-28,1.7636666666666667
2242,15.36,47.08,1986-04-29,3.5273333333333334
2243,15.36,47.08,1986-04-30,5.291
2244,15.36,47.08,1986-05-01,3.6482
2245,15.36,47.08,1986-05-02,0.8584
2246,15.36,47.08,1986-05-03,3.5002
2247,15.36,47.08,1986-05-04,3.3751928571428573
2248,15.36,47.08,1986-05-05,3.2501857142857147
2249,15.36,47.08,1986-05-06,3.125178571428572
2250,15.36,47.08,1986-05-07,3.0001714285714294
2251,15.36,47.08,1986-05-08,2.8751642857142867
2252,15.36,47.08,1986-05-09,2.750157142857144
2253,15.36,47.08,1986-05-10,2.6251500000000014
2254,15.36,47.08,1986-05-11,2.5001428571428588
2255,15.36,47.08,1986-05-12,2.375135714285716
2256,15.36,47.08,1986-05-13,2.2501285714285735
2257,15.36,47.08,1986-05-14,2.125121428571431
2258,15.36,47.08,1986-05-15,2.000114285714288
2259,15.36,47.08,1986-05-16,1.8751071428571455
2260,15.36,47.08,1986-05-17,1.7501000000000029
2261,15.36,47.08,1986-05-18,1.6250928571428602
2262,15.36,47.08,1986-05-19,1.5000857142857176
2263,15.36,47.08,1986-05-20,1.375078571428575
2264,15.36,47.08,1986-05-21,1.2500714285714323
2265,15.36,47.08,1986-05-22,1.1250642857142896
2266,15.36,47.08,1986-05-23,1.000057142857147
2267,15.36,47.08,1986-05-24,0.8750500000000043
2268,15.36,47.08,1986-05-25,0.7500428571428617
2269,15.36,47.08,1986-05-26,0.625035714285719
2270,15.36,47.08,1986-05-27,0.5000285714285764
2271,15.36,47.08,1986-05-28,0.3750214285714337
2272,15.36,47.08,1986-05-29,0.2500142857142911
2273,15.36,47.08,1986-05-30,0.12500714285714842
2274,15.36,47.08,1986-05-31,5.773159728050814e-15
2275,11.41,47.28,1986-04-27,0.0
2276,11.41,47.28,1986-04-28,0.4588
2277,11.41,47.28,1986-04-29,0.9176
2278,11.41,47.28,1986-04-30,1.3763999999999998
2279,11.41,47.28,1986-05-01,1.8352
2280,11.41,47.28,1986-05-02,2.294
2281,11.41,47.28,1986-05-03,2.146
2282,11.41,47.28,1986-05-04,0.888
2283,11.41,47.28,1986-05-05,1.147
2284,11.41,47.28,1986-05-06,1.258
2285,11.41,47.28,1986-05-07,4.181
2286,11.41,47.28,1986-05-08,0.296
2287,11.41,47.28,1986-05-09,0.004477
2288,11.41,47.28,1986-05-10,0.00518
2289,11.41,47.28,1986-05-11,0.008769
2290,11.41,47.28,1986-05-12,0.005698
2291,11.41,47.28,1986-05-13,0.004218
2292,11.41,47.28,1986-05-14,0.004255
2293,11.41,47.28,1986-05-15,0.002183
2294,11.41,47.28,1986-05-16,0.0020465625
2295,11.41,47.28,1986-05-17,0.0019101250000000004
2296,11.41,47.28,1986-05-18,0.0017736875000000005
2297,11.41,47.28,1986-05-19,0.0016372500000000007
2298,11.41,47.28,1986-05-20,0.0015008125000000008
2299,11.41,47.28,1986-05-21,0.001364375000000001
2300,11.41,47.28,1986-05-22,0.0012279375000000012
2301,11.41,47.28,1986-05-23,0.0010915000000000013
2302,11.41,47.28,1986-05-24,0.0009550625000000015
2303,11.41,47.28,1986-05-25,0.0008186250000000016
2304,11.41,47.28,1986-05-26,0.0006821875000000018
2305,11.41,47.28,1986-05-27,0.000545750000000002
2306,11.41,47.28,1986-05-28,0.0004093125000000021
2307,11.41,47.28,1986-05-29,0.0002728750000000023
2308,11.41,47.28,1986-05-30,0.00013643750000000244
2309,11.41,47.28,1986-05-31,0.0
2310,14.33,46.63,1986-04-27,0.0
2311,14.33,46.63,1986-04-28,0.9620000000000001
2312,14.33,46.63,1986-04-29,1.9240000000000002
2313,14.33,46.63,1986-04-30,2.886
2314,14.33,46.63,1986-05-01,2.368
2315,14.33,46.63,1986-05-02,2.257
2316,14.33,46.63,1986-05-03,1.48
2317,14.33,46.63,1986-05-04,0.925
2318,14.33,46.63,1986-05-05,0.629
2319,14.33,46.63,1986-05-06,0.4773
2320,14.33,46.63,1986-05-07,0.481
2321,14.33,46.63,1986-05-08,0.4218
2322,14.33,46.63,1986-05-09,0.00629
2323,14.33,46.63,1986-05-10,0.004773
2324,14.33,46.63,1986-05-11,0.003626
2325,14.33,46.63,1986-05-12,0.005254
2326,14.33,46.63,1986-05-13,0.006142
2327,14.33,46.63,1986-05-14,0.008029
2328,14.33,46.63,1986-05-15,0.005402
2329,14.33,46.63,1986-05-16,0.003182
2330,14.33,46.63,1986-05-17,0.0029698666666666666
2331,14.33,46.63,1986-05-18,0.0027577333333333332
2332,14.33,46.63,1986-05-19,0.0025456
2333,14.33,46.63,1986-05-20,0.0023334666666666665
2334,14.33,46.63,1986-05-21,0.002121333333333333
2335,14.33,46.63,1986-05-22,0.0019091999999999998
2336,14.33,46.63,1986-05-23,0.0016970666666666664
2337,14.33,46.63,1986-05-24,0.001484933333333333
2338,14.33,46.63,1986-05-25,0.0012727999999999997
2339,14.33,46.63,1986-05-26,0.0010606666666666664
2340,14.33,46.63,1986-05-27,0.000848533333333333
